Date,Racism,Sexual minorities,Gender minorities,Homosexuality,Homophobia,Misogyny,Intersectionality,Toxic,Woke,Cancel,Gender roles,Gender identity,Feminism,Masculinity,Other gender,Discrimination,Equality,Rainbow,Prime Minister,Government,Parliament,Agriculture,Industry,Climate,Elderly,Secretary of Treasury,Act Proposal,School,Labor Unions,Secretary of Defence,Secretary of Foreign Affairs,Mortgage,Demonstrations,Immigration,Secretary of State Home Office
2022-03-14,1.9930860391429897,-0.5516214184989482,-1.2907471633886705,0.4967514227562962,1.3028950609191285,-0.8181592183983541,1.2443725263863672,0.3595606264812113,0.9600331703242296,1.705324229878964,1.0185384097647978,-1.7945406397297272,0.44354919016551186,-0.9597084493903105,-0.7035075911993136,2.037724066266977,-0.6462932017579806,-0.77880236220509,-0.09839991754898196,0.2512236835207972,-0.20124706592605263,2.802494577021939,0.3596650629974923,1.0900700636969325,-0.5329502061041347,-0.020949778608162793,1.617737614542044,-0.7423852978128077,0.7384714262266678,1.180037285216837,0.12874582170629809,-0.9856899232149358,0.6172588024517254,1.5312194763373206,0.829451932439389
2022-03-15,1.9320640479166626,-0.5347653243111509,-1.2556502884629117,0.4093674210544791,1.392886232155109,-0.8750392047096377,1.1398066156148634,0.3387401391867981,0.9631367331479879,1.5369912701345454,1.1089042545417376,-1.7894550818717903,0.3561216139389488,-0.9269948393472877,-0.7647430795898161,2.059478656135916,-0.49554814193934726,-0.8053177105377062,-0.013950412985099414,0.40213533959705045,-0.28080770668645466,3.0718513973623542,0.4109509054396771,1.463874083210411,-0.4633769740846708,0.2530573984551152,1.6404798340867,-0.5640948550147489,0.6516498314201921,1.1706166675182177,0.06986124828521251,-0.9690696427663057,0.5630683876347579,1.555607177420432,0.8971515496802885
2022-03-16,1.816771780481822,-0.5001549492533351,-1.2844735734424606,0.47113520149771837,1.4197433762125067,-0.9828073309109024,1.1377529052872775,0.3301789627896045,0.9894001552977867,1.4721191951733361,1.0057681224796786,-1.7471211578070247,0.3722463551517645,-1.0097672576390124,-1.2327459869333757,2.150631800640087,-0.5946722122916175,-0.7985414230207173,0.033707947714259015,0.6427830347204472,-0.261347092532387,3.2831760626318585,0.285450757349941,1.8384867881762812,-0.3964931440680746,0.5538049379550289,1.1509523040506917,-0.28172519224495157,0.6568871308366117,1.1494849079084228,0.27234446700689086,-0.9380416521679861,0.46391275166519913,1.654076591928915,0.8930899404171037
2022-03-17,1.6482038775897154,-0.4717797214686892,-1.293226667699715,0.5713480905877786,1.4379721540978248,-1.107859953821486,1.2062734477109502,0.4000030146453518,1.0112172218040785,1.324962302048248,0.968676961624903,-1.7392622370747204,0.3194393419768927,-0.9825185985163691,-1.4212450928923108,2.1961462604539457,-0.4814618746467198,-0.8792264574261296,0.013561073268871685,0.5877816635826832,-0.09393594976454137,3.5197382259161225,0.4104850072764031,2.179705887561645,-0.3384988125492519,0.9371343404866556,1.0291154297309575,-0.0603582551265334,0.6066158221922833,1.1891051592928514,0.3279177210934144,-0.9323052201223633,0.4433608740084466,1.7950686562433573,1.0620682393437975
2022-03-18,1.5337354954910616,-0.360914260674769,-1.328403658325522,0.8369251293926275,1.6244303139874934,-1.2012126570146284,1.1742329640011324,0.3440222517048354,1.00503010788715,1.2560845386520303,0.8807530763121456,-1.670618989138264,0.3045621594201748,-0.9891107498007029,-1.4794239086511916,2.241170359423575,-0.4731592306279678,-1.0065275417671347,-0.1304692428330143,0.1460791091449375,-0.12823597036222564,3.455696981992559,0.4564476675675915,1.735335695043288,-0.3672687283305959,1.0839078725207718,0.8984760618633207,-0.027567908403858456,0.6102240724398018,1.193842910968062,0.22961708078880372,-0.9481430334152611,0.3624537125822289,1.826512889547416,1.0093647247771491
2022-03-19,1.4653019084014027,-0.20517029168946718,-1.2930975726874558,0.9109925424018191,1.6640486290073153,-1.195520408385547,1.220747927713318,0.35249811920158214,1.0158512451530102,1.3968576926199308,0.8440527084994404,-1.6911001753557318,0.4035084181063011,-0.9076932297794292,-1.610087461402571,2.1306415864834554,-0.3069618715019996,-1.0829986257688828,-0.17315915440514595,-0.26014500020309783,-0.11589981106462968,3.0720613044549796,0.31577879589490754,1.4601752466918914,-0.40625332168616407,1.0927250166964042,0.5703790528840371,0.19669574497215744,0.49707187963065125,1.0977655131031403,-0.2672540928814408,-0.9048501911259118,0.27114559348281714,1.5950666256996182,0.9757756270508998
2022-03-20,1.5580532434010645,-0.07181101358211492,-1.2692605029844057,1.1074691138850494,1.6255079170855373,-1.1506525888975683,1.2010742207978697,0.3265247297509068,0.94884594397822,1.7458827813575666,0.8131900327567481,-1.5845570419877228,0.3987995713740177,-0.9730847486247731,-1.571144341707279,2.145307192962295,-0.2688228296542889,-1.1050774895888775,-0.4473852910125641,-0.8154141065234054,-0.3125687450929507,2.775307659718389,0.16492831498141988,0.9343101503159471,-0.4885529151053888,0.9800120921273192,0.11698063451153985,0.5555192345954104,0.5694372016654514,0.878512595623267,-0.4408035021304193,-0.8930394681653806,0.16820767385246782,1.4625584422488858,0.8175102980650725
2022-03-21,1.577211262396978,-0.106150064796684,-1.3304727277438242,1.1456679003699777,1.7108104764976537,-1.1096120558451819,1.2092331013255204,0.33876206553457167,0.8538715039402877,1.748325109048179,0.7054890727450548,-1.697927150335465,0.4581160225904826,-0.8999515935390286,-1.5163885830017232,2.1198394811203554,-0.16564297502995415,-1.1531014981482515,-0.6315913827283675,-0.8926558546955862,-0.3634423228277174,2.5580882325356646,0.34761720682958314,1.0051442794723178,-0.4905105467004572,0.9268623788126583,-0.2940966023428557,0.876274773894162,0.7067016442159153,0.8256737733023872,-0.6132624047893945,-0.9161487708895767,0.0873600666846156,1.395640378456966,0.8490147046534267
2022-03-22,1.6007912499008365,-0.03430710822259272,-1.2315855007820056,1.3350421641462664,1.8222125203465152,-1.2110506092537183,1.3568432558817458,0.29853746125448966,0.8191608369237076,1.8516053910406145,0.7768751849755201,-1.792320366735752,0.4765533223165547,-0.8782843859521654,-1.503325245408942,1.9657153329265582,-0.11768082467577642,-1.2449145540645223,-0.6629732202158988,-0.9338398888176525,-0.22455061257172487,2.4209782219624953,0.514739058405748,0.9645312936587846,-0.5734427277909271,0.9114392500552029,-0.47971095308765954,1.0838208279956179,0.7307490814279629,0.8328989054958313,-0.582407422027687,-0.9282215481547611,0.009789668547867891,1.441643258872635,0.9690779316923563
2022-03-23,1.6837393132038683,0.029074762040330687,-1.239799677923709,1.7293067667203084,2.00988650701583,-1.2487951011423208,1.194200323146697,0.1890382110172415,0.8923217583013585,1.9514566266054902,0.5975746871949609,-1.8610910353305292,0.49914244593013013,-0.9753055437796821,-1.2694056585718694,1.7902448967582725,-0.12039972875063787,-1.2634253666786135,-0.5534780565986765,-0.701134162738405,-0.210882979151773,2.219298253433955,0.7480772178149107,0.7768287814795161,-0.5962929843671172,0.7747838952225061,-0.5687640557530651,1.5248885155818082,0.723897071910267,0.8333444462321793,-0.6270156633440359,-1.0394411312327025,0.09747575721357819,1.2903941790889435,1.0967457355083405
2022-03-24,1.7779943999700627,0.0760122446634384,-1.176104104604251,1.9548739630932772,2.1609957151234878,-1.1868285103151024,1.1815504122480567,0.21574822848705644,1.034640710010747,2.048438529399047,0.5876435037999088,-1.83619137152227,0.544470997619536,-0.9231185001952489,-1.3540730598223307,1.5809219420295288,-0.08773537412577039,-1.2744661721373276,-0.6831818879368037,-0.3843866771910213,-0.28204320312944187,2.18684836394898,1.0202331181660504,0.4442412919712177,-0.6390386264723215,0.7716250693591002,-0.4225576635077805,1.6330741075156292,0.6903363800014954,0.7945751089903067,-0.7944964791556883,-1.0806684958102082,0.12371426878225977,1.247334097049269,1.1850339209971903
2022-03-25,1.7461798775494268,0.059747487408853356,-1.2460684505021533,2.09530401635509,2.258198118291829,-1.15956003126882,1.2581846956182718,0.27371656177890097,1.0881355153064798,2.3220871206842233,0.6101415818161728,-1.864565166088095,0.5872712476076036,-1.044806796540459,-1.4413423827977814,1.4972652174132315,-0.01971251006875558,-1.3550044819886664,-0.756332276436299,-0.3997390052442187,-0.13278435925813878,2.1133578459325157,1.147508522424789,0.47601696141476074,-0.637463607805412,0.6843474954892811,-0.6345771616585555,1.5717371566924918,0.6415795573814695,0.781792897940915,-0.5793187594860737,-1.0130947358029148,0.05456327537465375,1.3845825949606196,1.255634675335267
2022-03-26,1.773906431402076,0.0955921817258321,-1.2085328094026504,2.267068108905908,2.334085338952917,-1.212499791886333,1.1496325747175582,0.23500887765829787,1.129499361801575,2.605888435841445,0.5441839496356788,-1.8203950945005687,0.5423740455291869,-0.9743257934036463,-1.6519405619706766,1.3349582602470582,0.12904393696088248,-1.451944372556491,-0.895775822733998,-0.5946395583075967,-0.180232791328562,1.9974903012771312,0.8334173139240664,0.26448892510144617,-0.6338010998127644,0.638471111550889,-0.5834204877033883,1.5397434695533105,0.6667169647237051,0.8201120782102098,-0.47720625553556023,-1.0618447224064498,0.10824885690840999,1.3947998244619968,1.2852115150415093
2022-03-27,1.682104766809605,0.06521047919595856,-1.1635647674347287,2.5649104219348335,2.4179352295829073,-1.2552059188087499,1.221957383116185,0.3088462847099162,1.0823248746201792,2.7307189400488827,0.55075256857636,-1.7416840612872595,0.4745119533726475,-0.9838527599147207,-1.5342482948994156,1.2877363083371278,0.02124441923436858,-1.5122158423182477,-0.9803828426508293,-0.4060113671721392,-0.02027936492158857,1.8024178476025283,0.9441706108280652,0.0592108746885696,-0.7546004604421753,0.5924096182244669,-0.5705004085305496,1.4827385087364235,0.6945676065140036,0.8684556237536054,-0.30228896941771066,-1.0795291014516537,0.04506814416050896,1.1765245119724552,1.311789544360028
2022-03-28,1.7174275044384797,0.2267267149626659,-1.1795577144651677,2.811046065374185,2.3791687867458955,-1.2549152589503958,1.2173825637347722,0.33774479156289977,1.0968097164030581,2.403339107162998,0.6858391676891017,-1.6997650143786545,0.5955132607829156,-0.9595612388012597,-1.4963721143178146,1.1729168455399641,0.23920676978353972,-1.5550185443367879,-0.9421798619255392,-0.06269170747696755,0.13712186575352062,1.6822512225793531,0.9332381819801866,-0.06988776258427465,-0.700205084838315,0.7439567919902565,-0.2710809980492472,1.3559092939404578,0.7170790612377607,0.9194812545545475,-0.04277508805603176,-1.0283796139217278,-0.009087907858921222,0.9337941132248081,1.4107146107174038
2022-03-29,1.7008911414076082,0.2529036904637298,-1.1692093101246581,3.0805866787596963,2.5278283094642036,-1.426558467914331,1.1680774079756213,0.36018570539567957,1.0931964350831298,2.274809556744841,0.7997240770971509,-1.6632835877937249,0.5895120125501911,-1.0189915855552507,-1.304964276044063,1.1365659696412738,0.20533176113243537,-1.5794003206713576,-1.1458506788707021,0.508499486581773,0.3614834605669021,1.4732117460206284,1.1486092233268028,-0.07461196098138563,-0.6326273108831408,0.8860963039320153,-0.30540352302036206,1.2551188517060665,0.788486906161105,0.897082133350651,0.377344383336704,-1.0054340074302126,-0.05599225805917939,0.7086589518783168,1.5874662383030211
2022-03-30,1.7584328844781119,0.11964020445390425,-1.1923111721363653,3.276999247980667,2.6449504173796035,-1.4693851388505785,1.2700765309778568,0.3435029368278161,1.0646910192543597,2.142195080691187,0.9075853620769049,-1.6485353877931594,0.5916652210621756,-1.0183997580779929,-1.3397725035781254,1.1649464292634208,0.2804204416358471,-1.6089901434901892,-1.0550406073569678,0.791080045337451,0.49913881552994466,1.2736210479252166,1.1809678080116597,-0.06721047509304023,-0.5555466911436301,1.0414668807607077,-0.31513063055238943,0.9954564811608277,0.8959620782240583,0.7948403368466922,0.45153459526551565,-0.9082703619355795,-0.06097526599699445,0.5585728227409151,1.4209275554501486
2022-03-31,1.7328565765220507,0.14585191853935037,-1.177000227755724,3.0579890153514366,2.5579887292754444,-1.5369919390007167,1.2324645076714364,0.37624033168964677,1.02522880781147,2.0997144324519788,0.7203965133220104,-1.727140333721756,0.5945397804701461,-1.0232803167243987,-1.4326055295405393,1.2109157000582516,0.19541258374957096,-1.666013800770332,-1.140106974839466,0.9725406408853845,0.5503907621109929,1.1922205489206823,0.9120852329162639,0.021627516975261354,-0.5175022985168688,1.2549512065194868,-0.11870931690030698,0.7289567542788218,0.9535928175809056,0.744823061645712,0.6492278187884714,-0.9487659249316375,-0.10143301714822399,0.6155141819318625,1.3566239593559333
2022-04-01,1.6486570944006518,-0.08364452498522025,-1.1310008847488489,2.824165379856292,2.5716653096282474,-1.5077977188283702,1.1892934481097859,0.4452485750828908,1.0799026093723076,2.1508836930308646,0.715469197956164,-1.736493107875233,0.6326034895230985,-1.0802202704227328,-1.450650736553403,1.0831719698297269,0.20522140432545583,-1.6770295261016566,-1.2310160569016022,0.9322583536959883,0.5441381540385883,1.1809295662004073,0.6641919660081348,-0.06543396580288231,-0.5260141060553063,1.2681611168995528,-0.162164339201207,0.48584178038058695,0.8456282824541129,0.7146382192508545,0.4594384751342435,-0.8783118633498433,-0.0418180750761787,0.6411680692653136,1.1490011787878909
2022-04-02,1.487921323306939,-0.23551288860657862,-1.1338793532074267,2.4122239612004526,2.464831142761446,-1.421837799648473,1.3940892414416828,0.5035962030751906,0.9795992772952756,2.04999681386229,0.7273865546618944,-1.7346555609277308,0.7150158122432064,-1.1365412997848559,-1.5653846370855302,0.9171105414807024,0.104286416615059,-1.7190450507159143,-1.2119790145162241,0.9840989724075019,0.5774730349631425,1.034568352944781,0.18594350579646166,-0.11560430342088214,-0.3601834458444289,1.2046864278248741,-0.006713379053955118,0.25529522997803633,0.8341778276314767,0.8251637905251576,0.509998490792213,-0.8408073593326668,-0.17565968265715226,0.7656683722566748,0.954672632877225
2022-04-03,1.285824754832579,-0.10658170533922186,-1.0963300310488804,1.996551741860234,2.232438938030977,-1.3489912295852395,1.3733868998613428,0.5076326106057609,0.9785430503459969,1.885691189112146,0.8176441269459783,-1.722044503532865,0.7301162076124617,-1.1952226356475963,-1.6372936221380492,0.7767943970921455,0.01808602554280395,-1.7616617147289877,-1.197141699385096,0.731881629720952,0.5976209426642154,0.9484424457321918,0.02963446617770598,-0.06663854546270263,-0.2592284087448773,1.147747045991154,-0.2860410626332305,0.40669274021425406,0.735813974725703,0.8395282386158639,0.5245248985700123,-0.8447593446484482,-0.16306300343479507,0.7653392942396626,0.895965418331458
2022-04-04,1.1784775943801977,-0.19765800641462328,-1.099163149360118,1.7667026081713002,2.130276660441601,-1.5611734509699309,1.240425211080779,0.5460139138446217,0.8886160788590727,1.8618301279219687,0.77644219379968,-1.7015316799940634,0.7981873110142477,-1.1032508166726551,-1.5663778429551491,0.6896110140171338,0.1055460418865643,-1.8123973173554788,-1.0742106506469908,0.9319397898343308,0.8078901956444903,0.7979600248915829,0.07864490317376914,0.13655273891419134,-0.27632326617926395,1.0454031352668078,-0.43800190317455284,0.43187893186146037,0.6903207330114411,0.8815398955127841,0.7911286248187693,-0.8857507515179752,-0.16306022246372823,0.7755031093261621,0.8622593401613198
2022-04-05,1.2036369206250608,-0.39173338573068384,-1.0700447113123304,1.5340455331909546,1.9571482352510792,-1.6038347957408265,1.139719274599321,0.4993064659285453,0.8855316520126496,1.647341318971867,0.7501587743901083,-1.7709229637428998,0.7790292155095365,-1.1733254494605572,-1.7429706965169243,0.5099023014152957,0.17113549463884925,-1.7966448191762407,-1.1084624179437998,1.4509953655607977,1.0239233425176346,0.7728542373723455,0.219803048311584,0.05233274619160692,-0.16393701205717934,0.95031215146689,-0.6880904055789848,0.47158079192521357,0.6729528469139303,0.9094702421333949,1.0850751884208332,-0.7338680229372873,-0.16626984113575696,0.7463796144968251,0.719912099389838
2022-04-06,1.1613472812306704,-0.5340581263130957,-1.1331586002904197,1.349224791208097,1.7991531036490254,-1.5031508689724122,1.1599030953638734,0.4951297150361273,0.8831323094210904,1.3582590961583307,0.7688389037668962,-1.726347952834683,0.6635192405067333,-1.212319640562016,-1.6365467631760895,0.3472423234511562,0.2549779412742451,-1.7686174442785876,-1.1924495598484461,1.1302511923176428,1.1405665131097835,0.4237480862887858,0.24896112826757696,-0.010417505843696414,0.0026083031179914475,0.7271199486783324,-0.801416278343152,0.4665818474805298,0.7190951702393459,1.1343703181316211,1.1735916704188214,-0.6433129061182828,-0.15543556326866434,0.6739544665551649,0.6345477387422647
2022-04-07,1.088258697152669,-0.6266127218347656,-1.069369680358445,1.0809971105901093,1.6352611702460749,-1.4823535867856306,1.045129988024587,0.4606774625483991,0.8578152779407722,1.3496530604047747,0.6286336829012358,-1.7992142502932058,0.7763315151510898,-1.2708796187499312,-1.5559491086752475,0.2646248461375424,0.2537831978730722,-1.7634038770730636,-1.1908035672241675,1.1167081670953323,1.254167108321983,0.3415526325781754,0.1205674228943436,-0.21960233693007605,-0.09392375301812501,0.4456383175114094,-0.8202725408397981,0.4090691463480116,0.7644751189551007,1.2810992338730955,1.4573563019511178,-0.5803825171358842,-0.04137058164171315,0.6036861816207458,0.4588338417026583
2022-04-08,0.8497274686861448,-0.8493523028598771,-1.0881897775485558,0.9488447593265338,1.5265076649945106,-1.4061973635096754,1.1242139300737306,0.48423241335670697,0.8617075539031687,1.2260525690957653,0.5004735062843036,-1.7385355919610388,0.9701393376693885,-1.2169925903498133,-1.3148404213403067,0.07622811499372892,0.30185631421145936,-1.763099859397166,-1.119289689143933,0.7094328940533221,1.1228326557260215,0.26374274342843324,-0.058626318328537055,-0.3461419523259241,-0.22316885623841995,0.1475943722767477,-1.0058254173104233,0.36169597906685685,0.8950997229557287,1.3464516174387016,1.6829809510784057,-0.5500162888979181,0.08819028757342079,0.6215290645663637,0.27472910229879216
2022-04-09,0.7399700132655078,-0.8069368174813667,-1.0577139668000453,0.8052580966568755,1.4382741979948979,-1.1575902601246157,1.2512943963435057,0.5952379103692492,0.8547671029711268,1.2350580472293102,0.3228320643629527,-1.7834731630746146,0.8548084780390488,-1.2507482163813606,-1.1331076391307444,-0.09150115041165809,0.06026451899359922,-1.775895420009528,-1.104516942009756,0.16898184646197645,0.8462315640475362,0.1296904336207295,-0.5083010423396699,-0.66808120233963,-0.18474159153228478,-0.09666227253840097,-1.283196527467352,0.27093095396568184,1.0301934578095342,1.4192459110850952,1.4139348879110583,-0.4887549280099229,0.09714030874337723,0.6030392067889239,0.25682424080161775
2022-04-10,0.5820766686135136,-0.9455457005017162,-1.069916553983112,0.5923091407119391,1.3119830582556018,-1.1482826161054718,1.147381261394527,0.6297034037291608,0.8381185105197266,1.3591980498374618,0.1700509116460467,-1.6549983688234944,0.8969109494781838,-1.2576590759790882,-0.9097842188955032,-0.1775096276310517,-0.32330147887430244,-1.7256160622538728,-1.1985158015752804,0.10297761678966172,0.809823550273577,0.026199768318402337,-0.7194851595335602,-1.084665694142487,-0.276476231679804,-0.23316109368359428,-1.1376387148426017,0.3867617476554495,1.1822769144612628,1.4255335263135596,1.2432874063092212,-0.3928135111419023,0.188810662810766,0.5137695809593489,0.21084116507480816
2022-04-11,0.35610025247556804,-1.1502641044906556,-1.0647911959149108,0.49536292140789867,1.2286622840754207,-1.1604277375877596,1.0623936720861848,0.73300209278967,0.8753174311566515,1.3047784324455896,0.21360809199327424,-1.5474560125713,1.067805339068977,-1.1895895776426257,-0.8914207358548122,-0.23472824476546317,-0.3487981571008676,-1.7492855044925615,-1.1398575173594834,0.375677644820346,0.9307523602857292,-0.0734411974593746,-0.8041336632476386,-1.1813730284800144,-0.48325476242712684,-0.2555165239378475,-1.0676924379953223,0.5369533069547177,1.3016088965434265,1.422724604004932,1.368140662708167,-0.4878603811854092,0.2859329353865591,0.4632221666569189,0.21228019585785976
2022-04-12,0.11420099058634246,-1.1812886290108107,-1.098804374422721,0.3216194779488824,1.2714545638494907,-1.1600010897364783,1.0438962955057487,0.7933458476182451,0.8876450814208818,1.3143031203016906,0.18044050935499079,-1.5283777588303875,1.0802711815409851,-1.258049321978397,-0.5184058535129267,-0.3353926218158404,-0.30877920925234686,-1.8050011346889243,-1.0799743777757205,0.7708710717586352,1.055222084496886,-0.07958826883649232,-0.9124430409637583,-1.2608860066303158,-0.529284689153781,-0.5440180955212168,-1.158570946628127,0.6987149892924054,1.468842551237046,1.4087305527994152,1.381698950355904,-0.3638352364772669,0.42590923894990185,0.3320686102944791,0.30598153690730895
2022-04-13,0.02824972975177099,-1.2269500505483173,-1.0638864400095347,0.1866100519844297,1.235387512405472,-1.2523941079520682,1.013374415619701,0.7350311464479856,0.8737608087629071,1.2124878704532827,0.1466630715642008,-1.4296220247335336,1.0019544418372934,-1.2266849213289102,-0.39139543359311824,-0.43983416553022603,-0.3919364086389256,-1.7810434823734462,-1.017330564345687,0.9685319411303974,1.251810785166538,-0.11512813579967983,-1.0420642693606172,-1.518632861188185,-0.528987200830319,-0.5724493592279272,-0.971491960923131,0.9133828717364237,1.6454828256852343,1.3511169512520615,1.1383500581282378,-0.3628906920539366,0.46079462590043285,0.23011106419918362,0.21189792165651675
2022-04-14,0.0025256284173780824,-1.2866553469275337,-1.0793012851894614,0.14601253743975148,1.2021795881684667,-1.3766784579020426,0.9034877676171748,0.7055796073985777,0.9027974917040903,0.9208176888411247,0.04915481188102958,-1.2791253516160737,0.9687963358244437,-1.13363040745849,-0.28558168184375177,-0.5325099864580658,-0.4464146379202714,-1.7837530151844865,-0.9745320344341432,0.9876430547284366,1.3169249495118551,0.013909309239175464,-0.9796162040330064,-1.4628468390435687,-0.4780088231753732,-0.6742682268164655,-0.7784519961372353,1.0228902371807036,1.766901210424212,1.4194114314095554,1.0199986181063834,-0.35916942398094986,0.46907438257074496,0.1421717299672402,0.15987499912901293
2022-04-15,-0.19385970715479356,-1.3908816052520883,-1.070755898137622,-0.009081814974118134,1.1334565156665852,-1.383654612636516,0.9037764738656002,0.717174304008085,0.8502962655163003,0.883820609234669,0.029914562286181362,-1.270106068197756,0.9931906031638942,-1.1504540426175454,-0.2934466301460312,-0.5205711346071588,-0.45203860156731634,-1.7066447142746073,-0.8986896337593795,0.6620391001117215,1.2772894835411008,-0.027077758239626434,-1.0633075623080508,-1.5440755677137614,-0.5188301197364473,-0.8980510054682262,-0.7627401897953369,0.8516202439919435,1.6547987577060173,1.2606748277124915,1.0709407412203331,-0.4799353893217543,0.4760363706518777,0.025864169910133513,0.04217300136445009
2022-04-16,-0.3365218459929848,-1.461109863150656,-1.0997242442397372,-0.22722514685424364,1.0506509368694024,-1.3284254305671435,0.7304747040529866,0.5906957331555235,0.8551394708635571,0.6577722144706178,-0.0007147589554135351,-1.2370019887033374,0.8914379484276703,-1.1790716157449097,-0.1829354190417744,-0.6716283972869943,-0.269764818155833,-1.6514431118378374,-0.7750122024420789,0.07244256286845395,1.3263013104796988,-0.20835683255307463,-1.0350588648721808,-1.4239178129919967,-0.7096154508982034,-1.0169226242317508,-1.2480658127100162,0.806170879999156,1.6820362364295336,1.0776309110668778,0.7920234034072855,-0.5141052156596891,0.5791295337660373,0.04236629267918951,-0.011436408905227478
2022-04-17,-0.41562999266304523,-1.4780539859936659,-1.1329408577475841,-0.29559039504991425,0.9586631621795793,-1.2484050843970085,0.8612331815318751,0.5596845775673953,0.8777934118266417,0.4737029737537099,0.010696064129213275,-1.2541297157425733,0.9121672272562183,-1.2531230021016793,0.1283635218889565,-0.7817302986746132,-0.29137479989072973,-1.6377963563758307,-0.6546667420954091,0.1525935013203008,1.308115629160239,-0.10584727125581317,-0.6399767745663437,-1.4936292110336267,-0.6282442254980974,-1.1514410400267856,-1.396373598730063,0.6655601977383189,1.646492078661535,0.995343593398995,0.6908949800031912,-0.5866760181693863,0.6831133402976948,0.1724886089407537,-0.1610745676699381
2022-04-18,-0.5259732617430609,-1.5016267048580008,-1.0277744554105395,-0.41674500695465083,0.9395565909428111,-1.2373720380809063,0.823744226079381,0.5142564632206054,0.9583364081833421,0.4559933900387163,-0.03803836839319031,-1.2391226499275074,1.023200506195011,-1.2512514260881504,-0.09543052135224289,-0.8884238265558975,-0.3791714907042604,-1.6088712400367313,-0.5929228779837545,0.39305981288832426,1.5470010076630036,-0.19005363813730344,-0.4444519785625138,-1.6078849826816297,-0.5155884368077506,-1.1209275972083537,-1.0275771091748493,0.4410561182910586,1.6783405379842018,0.8882048617285487,0.5955295017926369,-0.584119977116575,0.792812951555861,0.22623314182602122,-0.25343089126352086
2022-04-19,-0.5941436128229379,-1.6250549971919608,-1.0494714546351287,-0.5213222284101546,1.0237252680448676,-1.17652600947642,0.819526768654696,0.47161620794738957,0.8953570068651966,0.5612866854624495,-0.1395407975344753,-1.1362685334395664,1.0176806216112986,-1.2100037289097492,0.015246146910493114,-0.8471809281911505,-0.5120078054236615,-1.5764450117674953,-0.711097787138488,0.8845913010680176,1.7760210236726872,-0.16953698606627635,-0.38028450599997543,-1.6009395339167516,-0.5263656975151171,-0.9718740323278908,-1.1616844349000335,0.4353153760674501,1.6526415167369581,0.873467134602225,0.669582479931619,-0.7177745824518476,0.7992257231443717,0.3209992796735326,-0.2902099188768944
2022-04-20,-0.5935811588418444,-1.7174282088476793,-1.106820973788274,-0.6422376581556887,0.9963972633089746,-1.051069869684918,1.0168648921996857,0.5580152377128954,0.910774380964336,0.4682998564405454,-0.12600629508948824,-1.1693688871417187,1.0243431772975733,-1.1695722515043911,0.20098019730604938,-0.8324764585104414,-0.5667299235072948,-1.6058382132598625,-0.7130572143875178,1.0016962218668204,1.8125404916246544,-0.2910776500557832,-0.00500427944264125,-1.6170989125659843,-0.48217111104152693,-1.301655291116373,-1.1231844954667698,0.26467329065721523,1.7325219702817336,0.8396550143459119,0.8197073590915123,-0.7822396035974647,0.874833401096999,0.3635714274562804,-0.3823352019763695
2022-04-21,-0.658144519437126,-1.6638685991070905,-1.0148650793038774,-0.7034324274362522,0.960372301786425,-0.9642500987054416,0.9814861293726671,0.48088259329491523,0.929142478416374,0.478113978423811,-0.08452814596162112,-1.0693118610239445,0.9769275126225447,-1.1446519581240058,0.2063499200785063,-0.8897861922390816,-0.5394375974005856,-1.5632974572382166,-0.7993505428597725,0.9090403682420506,1.786139661070156,-0.1867339107718627,0.5333217974164435,-1.6996752063724156,-0.39297123111519106,-1.4629035461219968,-0.9528745644020573,0.251929960917788,1.8378160463612767,0.9210785262052348,1.0756137241372445,-0.8441314164704996,0.9122065544712177,0.31915275488194766,-0.3204327406292844
2022-04-22,-0.598661636047044,-1.5902721659867505,-0.9744940170363315,-0.7146935261687862,0.8841317620554662,-1.1634051903208606,1.0386819478030338,0.37078468764297345,0.9786685423456174,0.5555972151279871,-0.0707839936251708,-0.9964688858966394,0.8448720995767206,-1.0869944059590118,0.2646543613365934,-0.9691074217986269,-0.6267429605339951,-1.560451035545951,-0.8584415919454946,0.23072376391674226,1.4277179370187372,-0.2683465944783673,1.0844270592522582,-1.5690087041335654,-0.4448341367321524,-1.6491323131282862,-0.9956015775575023,-0.11227300512853211,1.8316364362847828,1.007853145039114,1.3545566318507478,-0.9894314935177675,0.8603569687605117,0.3993429815776366,-0.38163884108394963
2022-04-23,-0.6535146382434389,-1.5924007203657828,-0.957803453906933,-0.8071957814668631,0.9892399170399303,-0.9146291552753129,1.0119827152952878,0.34366562758054575,1.004889395466255,0.5175594444207268,-0.09141367557709004,-0.884569591908836,0.7467673140921116,-1.1780998794265938,0.42044278785353933,-0.8582778235416658,-0.575500784009281,-1.5308429418964675,-0.9466645085030523,-0.40815571285625074,1.1602249381397962,-0.39078407722207475,1.181660640173892,-1.4985469542236065,-0.4456993271400163,-1.7414546967714448,-0.900295405167514,-0.27728437776130993,1.68131109701596,1.092791727848758,1.4564107834204323,-1.1507216511780223,0.889460410545171,0.4530386822268964,-0.35321189082805743
